leg_id,origin,destination,connection,edge_mode,carrier_mode,carrier,inferred,mixed_edge_component,distance_miles,max_load_lb,speed_miles_per_day,travel_days,full_load_base_cost_gp,base_cost_gp_per_ton_mile
LEG-000065,Ascore,Hlaungadath,Sundabar to Ascore,road,road,Horse freight wagon,False,False,47.46051,4000,20.4,2.33,13.4,0.141
LEG-000065,Ascore,Hlaungadath,Sundabar to Ascore,road,road,Mule cart,False,False,47.46051,2000,18.4,2.58,5.9,0.124
LEG-000066,Ascore,Sundabar,Sundabar to Ascore,road,road,Ox freight wagon,False,False,195.022842,6000,14.7,13.28,67.73,0.116
LEG-000066,Ascore,Sundabar,Sundabar to Ascore,road,road,Horse freight wagon,False,False,195.022842,4000,20.4,9.56,55.07,0.141
LEG-000066,Ascore,Sundabar,Sundabar to Ascore,road,road,Mule cart,False,False,195.022842,2000,18.4,10.62,24.23,0.124
LEG-000067,Ashabenford,Archenbridge,The Way of the Manticore,road,road,Ox freight wagon,False,False,204.2,6000,17.3,11.82,60.28,0.098
LEG-000067,Ashabenford,Archenbridge,The Way of the Manticore,road,road,Horse freight wagon,False,False,204.2,4000,24.0,8.51,49.01,0.12
LEG-000067,Ashabenford,Archenbridge,The Way of the Manticore,road,road,Mule cart,False,False,204.2,2000,21.6,9.45,21.56,0.106
LEG-000068,Ashabenford,Essembra,The Way of the Manticore,road,road,Ox freight wagon,False,False,61.06446,6000,17.3,3.53,18.03,0.098
LEG-000068,Ashabenford,Essembra,The Way of the Manticore,road,road,Horse freight wagon,False,False,61.06446,4000,24.0,2.54,14.66,0.12
LEG-000068,Ashabenford,Essembra,The Way of the Manticore,road,road,Mule cart,False,False,61.06446,2000,21.6,2.83,6.45,0.106
LEG-000069,Ashabenford,Harrowdale Town,Moonsea Ride junction via Essembra to Scardale,road,road,Ox freight wagon,False,False,212.113854,6000,14.7,14.44,73.67,0.116
LEG-000069,Ashabenford,Harrowdale Town,Moonsea Ride junction via Essembra to Scardale,road,road,Horse freight wagon,False,False,212.113854,4000,20.4,10.4,59.89,0.141
LEG-000069,Ashabenford,Harrowdale Town,Moonsea Ride junction via Essembra to Scardale,road,road,Mule cart,False,False,212.113854,2000,18.4,11.55,26.35,0.124
LEG-000070,Ashabenford,Highmoon,caravan track,track,track,Camel caravan,True,False,149.040162,3000,17.6,8.47,41.19,0.184
LEG-000070,Ashabenford,Highmoon,caravan track,track,track,Mule caravan,True,False,149.040162,2400,15.3,9.74,36.61,0.205
LEG-000070,Ashabenford,Highmoon,caravan track,track,track,Ox caravan,True,False,149.040162,5000,10.7,13.92,62.54,0.168
LEG-000071,Ashabenford,Myth Drannor,caravan track,track,track,Camel caravan,True,False,72.180468,3000,17.6,4.1,19.95,0.184
LEG-000071,Ashabenford,Myth Drannor,caravan track,track,track,Mule caravan,True,False,72.180468,2400,15.3,4.72,17.73,0.205
LEG-000071,Ashabenford,Myth Drannor,caravan track,track,track,Ox caravan,True,False,72.180468,5000,10.7,6.74,30.29,0.168
LEG-000072,Ashabenford,Shadowdale,The Dalelands Trail,trail,trail,Pack pony string,False,False,105.900944,1200,18.0,5.9,10.46,0.165
LEG-000072,Ashabenford,Shadowdale,The Dalelands Trail,trail,trail,Mule train,False,False,105.900944,2400,17.1,6.19,19.82,0.156
LEG-000072,Ashabenford,Shadowdale,The Dalelands Trail,trail,trail,Porter company,False,False,105.900944,1000,13.3,7.94,11.01,0.208
LEG-000073,Ashabenford,Tilverton,Tilverton via Ashabenford junction to Hillsfar,road,road,Ox freight wagon,False,False,250.799597,6000,14.7,17.08,87.1,0.116
LEG-000073,Ashabenford,Tilverton,Tilverton via Ashabenford junction to Hillsfar,road,road,Horse freight wagon,False,False,250.799597,4000,20.4,12.29,70.81,0.141
LEG-000073,Ashabenford,Tilverton,Tilverton via Ashabenford junction to Hillsfar,road,road,Mule cart,False,False,250.799597,2000,18.4,13.66,31.16,0.124
LEG-000074,Assam,Nathlekh,Ormath through Assam to Nathlekh,trail,trail,Pack pony string,False,False,99.563345,1200,14.0,7.13,12.65,0.212
LEG-000074,Assam,Nathlekh,Ormath through Assam to Nathlekh,trail,trail,Mule train,False,False,99.563345,2400,13.3,7.49,23.96,0.201
LEG-000074,Assam,Nathlekh,Ormath through Assam to Nathlekh,trail,trail,Porter company,False,False,99.563345,1000,10.4,9.6,13.31,0.267
LEG-000075,Assam,Ormath,Ormath through Assam to Nathlekh,trail,trail,Pack pony string,False,False,108.56811,1200,14.0,7.77,13.79,0.212
LEG-000075,Assam,Ormath,Ormath through Assam to Nathlekh,trail,trail,Mule train,False,False,108.56811,2400,13.3,8.16,26.13,0.201
LEG-000075,Assam,Ormath,Ormath through Assam to Nathlekh,trail,trail,Porter company,False,False,108.56811,1000,10.4,10.47,14.52,0.267
LEG-000076,Assur,Chavyondat,Ormpе through Vaelan and Assur toward Shoun,trail,trail,Pack pony string,False,False,277.2681,1200,14.0,19.85,35.22,0.212
LEG-000076,Assur,Chavyondat,Ormpе through Vaelan and Assur toward Shoun,trail,trail,Mule train,False,False,277.2681,2400,13.3,20.85,66.73,0.201
LEG-000076,Assur,Chavyondat,Ormpе through Vaelan and Assur toward Shoun,trail,trail,Porter company,False,False,277.2681,1000,10.4,26.73,37.07,0.267
LEG-000077,Assur,Vaelan,Ormpе through Vaelan and Assur toward Shoun,trail,trail,Pack pony string,False,False,36.925168,1200,14.0,2.64,4.69,0.212
LEG-000077,Assur,Vaelan,Ormpе through Vaelan and Assur toward Shoun,trail,trail,Mule train,False,False,36.925168,2400,13.3,2.78,8.89,0.201
LEG-000077,Assur,Vaelan,Ormpе through Vaelan and Assur toward Shoun,trail,trail,Porter company,False,False,36.925168,1000,10.4,3.56,4.94,0.267
LEG-000078,Athkatla,Baldur's Gate,The Sword Coast Run,sea,sea,Coasting cog,False,False,302.203193,100000,76.0,3.97,489.57,0.032
LEG-000078,Athkatla,Baldur's Gate,The Sword Coast Run,sea,sea,Merchant caravel,False,False,302.203193,180000,90.7,3.33,815.95,0.03
LEG-000078,Athkatla,Baldur's Gate,The Sword Coast Run,sea,sea,Deep-water galleon,False,False,302.203193,400000,82.1,3.68,1559.37,0.026
LEG-000079,Athkatla,Beregost,caravan track,track,track,Camel caravan,True,False,160.997205,3000,14.5,11.11,54.03,0.224
LEG-000079,Athkatla,Beregost,caravan track,track,track,Mule caravan,True,False,160.997205,2400,12.6,12.78,48.02,0.249
LEG-000079,Athkatla,Beregost,caravan track,track,track,Ox caravan,True,False,160.997205,5000,8.8,18.25,82.04,0.204
LEG-000080,Athkatla,Candlekeep,Sea of Swords coasting run,sea,sea,Coasting cog,False,False,168.496795,100000,60.2,2.8,344.8,0.041
LEG-000080,Athkatla,Candlekeep,Sea of Swords coasting run,sea,sea,Merchant caravel,False,False,168.496795,180000,71.8,2.35,574.66,0.038
LEG-000080,Athkatla,Candlekeep,Sea of Swords coasting run,sea,sea,Deep-water galleon,False,False,168.496795,400000,65.0,2.59,1098.24,0.033
LEG-000081,Athkatla,Crimmor,The Amnian Coast Road,road,road,Ox freight wagon,False,False,75.60159,6000,19.0,3.98,20.29,0.089
LEG-000081,Athkatla,Crimmor,The Amnian Coast Road,road,road,Horse freight wagon,False,False,75.60159,4000,26.4,2.86,16.49,0.109
LEG-000081,Athkatla,Crimmor,The Amnian Coast Road,road,road,Mule cart,False,False,75.60159,2000,23.8,3.18,7.26,0.096
LEG-000082,Athkatla,Esmeltaran,caravan track,track,track,Camel caravan,True,False,243.027262,3000,17.6,13.81,67.16,0.184
LEG-000082,Athkatla,Esmeltaran,caravan track,track,track,Mule caravan,True,False,243.027262,2400,15.3,15.88,59.7,0.205
LEG-000082,Athkatla,Esmeltaran,caravan track,track,track,Ox caravan,True,False,243.027262,5000,10.7,22.69,101.99,0.168
LEG-000083,Athkatla,Murann,The Sword Coast Run,sea,sea,Coasting cog,False,False,158.814766,100000,76.0,2.09,257.28,0.032
LEG-000083,Athkatla,Murann,The Sword Coast Run,sea,sea,Merchant caravel,False,False,158.814766,180000,90.7,1.75,428.8,0.03
LEG-000083,Athkatla,Murann,The Sword Coast Run,sea,sea,Deep-water galleon,False,False,158.814766,400000,82.1,1.93,819.48,0.026
LEG-000084,Athkatla,Nashkel,The Trade Way,road,road,Ox freight wagon,False,False,118.526157,6000,22.5,5.28,26.91,0.076
LEG-000084,Athkatla,Nashkel,The Trade Way,road,road,Horse freight wagon,False,False,118.526157,4000,31.2,3.8,21.88,0.092
LEG-000084,Athkatla,Nashkel,The Trade Way,road,road,Mule cart,False,False,118.526157,2000,28.1,4.22,9.63,0.081
LEG-000085,Athkatla,Purskul,Athkatla to Crimmor,road,road,Ox freight wagon,False,False,88.813396,6000,14.7,6.05,30.84,0.116
LEG-000085,Athkatla,Purskul,Athkatla to Crimmor,road,road,Horse freight wagon,False,False,88.813396,4000,20.4,4.35,25.08,0.141
LEG-000085,Athkatla,Purskul,Athkatla to Crimmor,road,road,Mule cart,False,False,88.813396,2000,18.4,4.84,11.03,0.124
LEG-000086,Athkatla,Velen,Sea of Swords coasting run,sea,sea,Coasting cog,False,False,256.062649,100000,60.2,4.25,523.99,0.041
LEG-000086,Athkatla,Velen,Sea of Swords coasting run,sea,sea,Merchant caravel,False,False,256.062649,180000,71.8,3.57,873.31,0.038
LEG-000086,Athkatla,Velen,Sea of Swords coasting run,sea,sea,Deep-water galleon,False,False,256.062649,400000,65.0,3.94,1668.99,0.033
LEG-000087,Athkatla,Zazesspur,The Trade Way,road,road,Ox freight wagon,False,False,366.46506,6000,22.5,16.31,83.22,0.076
LEG-000087,Athkatla,Zazesspur,The Trade Way,road,road,Horse freight wagon,False,False,366.46506,4000,31.2,11.75,67.66,0.092
LEG-000087,Athkatla,Zazesspur,The Trade Way,road,road,Mule cart,False,False,366.46506,2000,28.1,13.05,29.77,0.081
LEG-000088,Baldur's Gate,Athkatla,The Sword Coast Run,sea,sea,Coasting cog,False,False,302.203193,100000,76.0,3.97,489.57,0.032
LEG-000088,Baldur's Gate,Athkatla,The Sword Coast Run,sea,sea,Merchant caravel,False,False,302.203193,180000,90.7,3.33,815.95,0.03
LEG-000088,Baldur's Gate,Athkatla,The Sword Coast Run,sea,sea,Deep-water galleon,False,False,302.203193,400000,82.1,3.68,1559.37,0.026
LEG-000089,Baldur's Gate,Beregost,The Trade Way,road,road,Ox freight wagon,False,False,142.20407,6000,22.5,6.33,32.29,0.076
LEG-000089,Baldur's Gate,Beregost,The Trade Way,road,road,Horse freight wagon,False,False,142.20407,4000,31.2,4.56,26.25,0.092
LEG-000089,Baldur's Gate,Beregost,The Trade Way,road,road,Mule cart,False,False,142.20407,2000,28.1,5.06,11.55,0.081
LEG-000090,Baldur's Gate,Boareskyr Bridge,Trade Way: Daggerford junction to Baldur's Gate,road,road,Ox freight wagon,False,False,203.087698,6000,14.7,13.83,70.53,0.116
LEG-000090,Baldur's Gate,Boareskyr Bridge,Trade Way: Daggerford junction to Baldur's Gate,road,road,Horse freight wagon,False,False,203.087698,4000,20.4,9.96,57.34,0.141
LEG-000090,Baldur's Gate,Boareskyr Bridge,Trade Way: Daggerford junction to Baldur's Gate,road,road,Mule cart,False,False,203.087698,2000,18.4,11.06,25.23,0.124
LEG-000091,Baldur's Gate,Caer Corwell,The Moonshae Crossing,sea+ferry,sea,Coasting cog,False,True,556.733419,100000,60.2,9.25,1139.25,0.041
LEG-000091,Baldur's Gate,Caer Corwell,The Moonshae Crossing,sea+ferry,sea,Merchant caravel,False,True,556.733419,180000,71.8,7.75,1898.75,0.038
LEG-000091,Baldur's Gate,Caer Corwell,The Moonshae Crossing,sea+ferry,sea,Deep-water galleon,False,True,556.733419,400000,65.0,8.57,3628.73,0.033
LEG-000091,Baldur's Gate,Caer Corwell,The Moonshae Crossing,sea+ferry,ferry,Cargo ferry,False,True,556.733419,30000,25.6,21.71,701.48,0.084
LEG-000091,Baldur's Gate,Caer Corwell,The Moonshae Crossing,sea+ferry,ferry,Fast packet,False,True,556.733419,8000,35.6,15.63,255.98,0.115
LEG-000092,Baldur's Gate,Candlekeep,Sea of Swords coasting run,sea,sea,Coasting cog,False,False,142.182418,100000,60.2,2.36,290.95,0.041
LEG-000092,Baldur's Gate,Candlekeep,Sea of Swords coasting run,sea,sea,Merchant caravel,False,False,142.182418,180000,71.8,1.98,484.92,0.038
LEG-000092,Baldur's Gate,Candlekeep,Sea of Swords coasting run,sea,sea,Deep-water galleon,False,False,142.182418,400000,65.0,2.19,926.73,0.033
LEG-000093,Baldur's Gate,Daggerford,The Trade Way,road,road,Ox freight wagon,False,False,515.981982,6000,22.5,22.97,117.17,0.076
LEG-000093,Baldur's Gate,Daggerford,The Trade Way,road,road,Horse freight wagon,False,False,515.981982,4000,31.2,16.54,95.26,0.092
LEG-000093,Baldur's Gate,Daggerford,The Trade Way,road,road,Mule cart,False,False,515.981982,2000,28.1,18.38,41.91,0.081
LEG-000094,Baldur's Gate,Elturel,The Chionthar,river+barge,river,Keelboat,False,True,210.779174,30000,50.4,4.18,173.89,0.055
LEG-000094,Baldur's Gate,Elturel,The Chionthar,river+barge,river,River barge,False,True,210.779174,80000,34.6,6.1,380.25,0.045
LEG-000094,Baldur's Gate,Elturel,The Chionthar,river+barge,river,Shallow-draft wherry,False,True,210.779174,12000,56.6,3.72,79.99,0.063
LEG-000094,Baldur's Gate,Elturel,The Chionthar,river+barge,barge,Canal barge,False,True,210.779174,100000,26.2,8.04,369.92,0.035
LEG-000094,Baldur's Gate,Elturel,The Chionthar,river+barge,barge,Horse-drawn barge,False,True,210.779174,70000,33.6,6.27,298.78,0.041
LEG-000095,Baldur's Gate,Mintarn,The Nelanther Passage,sea,sea,Coasting cog,False,False,310.809138,100000,63.4,4.91,604.21,0.039
LEG-000095,Baldur's Gate,Mintarn,The Nelanther Passage,sea,sea,Merchant caravel,False,False,310.809138,180000,75.6,4.11,1007.02,0.036
LEG-000095,Baldur's Gate,Mintarn,The Nelanther Passage,sea,sea,Deep-water galleon,False,False,310.809138,400000,68.4,4.54,1924.53,0.031
LEG-000096,Baldur's Gate,Orlumbor,Sea of Swords coasting run,sea,sea,Coasting cog,False,False,203.807802,100000,60.2,3.39,417.06,0.041
LEG-000096,Baldur's Gate,Orlumbor,Sea of Swords coasting run,sea,sea,Merchant caravel,False,False,203.807802,180000,71.8,2.84,695.09,0.038
LEG-000096,Baldur's Gate,Orlumbor,Sea of Swords coasting run,sea,sea,Deep-water galleon,False,False,203.807802,400000,65.0,3.14,1328.4,0.033
LEG-000097,Baldur's Gate,Soubar,The Dusk Road,road,road,Ox freight wagon,False,False,212.952295,6000,14.7,14.5,73.96,0.116
LEG-000097,Baldur's Gate,Soubar,The Dusk Road,road,road,Horse freight wagon,False,False,212.952295,4000,20.4,10.44,60.13,0.141
LEG-000097,Baldur's Gate,Soubar,The Dusk Road,road,road,Mule cart,False,False,212.952295,2000,18.4,11.6,26.46,0.124
LEG-000098,Baldur's Gate,Waterdeep,The Sword Coast Run,sea,sea,Coasting cog,False,False,466.667955,100000,76.0,6.14,756.0,0.032
LEG-000098,Baldur's Gate,Waterdeep,The Sword Coast Run,sea,sea,Merchant caravel,False,False,466.667955,180000,90.7,5.14,1260.0,0.03
LEG-000098,Baldur's Gate,Waterdeep,The Sword Coast Run,sea,sea,Deep-water galleon,False,False,466.667955,400000,82.1,5.69,2408.01,0.026
LEG-000099,Bell in the Deep,Thentia,local market trail,trail,trail,Pack pony string,True,False,54.007499,1200,13.0,4.16,7.39,0.228
LEG-000099,Bell in the Deep,Thentia,local market trail,trail,trail,Mule train,True,False,54.007499,2400,12.3,4.37,14.0,0.216
LEG-000099,Bell in the Deep,Thentia,local market trail,trail,trail,Porter company,True,False,54.007499,1000,9.6,5.61,7.78,0.288
LEG-000100,Beluir,Chethel,Delzimmer to Beluir road,road,road,Ox freight wagon,False,False,57.427868,6000,14.7,3.91,19.94,0.116
LEG-000100,Beluir,Chethel,Delzimmer to Beluir road,road,road,Horse freight wagon,False,False,57.427868,4000,20.4,2.82,16.21,0.141
LEG-000100,Beluir,Chethel,Delzimmer to Beluir road,road,road,Mule cart,False,False,57.427868,2000,18.4,3.13,7.13,0.124
LEG-000101,Berdusk,Easting,Iriaebor to Eshpurta trail,trail,trail,Pack pony string,False,False,115.069539,1200,14.0,8.24,14.62,0.212
LEG-000101,Berdusk,Easting,Iriaebor to Eshpurta trail,trail,trail,Mule train,False,False,115.069539,2400,13.3,8.65,27.7,0.201
LEG-000101,Berdusk,Easting,Iriaebor to Eshpurta trail,trail,trail,Porter company,False,False,115.069539,1000,10.4,11.09,15.39,0.267
LEG-000102,Berdusk,Elturel,caravan track,track,track,Camel caravan,True,False,165.013363,3000,17.6,9.38,45.6,0.184
LEG-000102,Berdusk,Elturel,caravan track,track,track,Mule caravan,True,False,165.013363,2400,15.3,10.79,40.54,0.205
LEG-000102,Berdusk,Elturel,caravan track,track,track,Ox caravan,True,False,165.013363,5000,10.7,15.41,69.25,0.168
LEG-000103,Berdusk,Eshpurta,Iriaebor to Eshpurta trail,trail,trail,Pack pony string,False,False,280.658088,1200,14.0,20.1,35.65,0.212
LEG-000103,Berdusk,Eshpurta,Iriaebor to Eshpurta trail,trail,trail,Mule train,False,False,280.658088,2400,13.3,21.1,67.55,0.201
LEG-000103,Berdusk,Eshpurta,Iriaebor to Eshpurta trail,trail,trail,Porter company,False,False,280.658088,1000,10.4,27.05,37.53,0.267
LEG-000104,Berdusk,Greenest,Uldoon Trail from Nashkel toward Greenest and Berdusk,trail,trail,Pack pony string,False,False,99.895237,1200,14.0,7.15,12.69,0.212
LEG-000104,Berdusk,Greenest,Uldoon Trail from Nashkel toward Greenest and Berdusk,trail,trail,Mule train,False,False,99.895237,2400,13.3,7.51,24.04,0.201
LEG-000104,Berdusk,Greenest,Uldoon Trail from Nashkel toward Greenest and Berdusk,trail,trail,Porter company,False,False,99.895237,1000,10.4,9.63,13.36,0.267
LEG-000105,Berdusk,Hill's Edge,The Chionthar Road,road,road,Ox freight wagon,False,False,171.586596,6000,19.9,8.63,44.05,0.086
LEG-000105,Berdusk,Hill's Edge,The Chionthar Road,road,road,Horse freight wagon,False,False,171.586596,4000,27.6,6.22,35.81,0.104
LEG-000105,Berdusk,Hill's Edge,The Chionthar Road,road,road,Mule cart,False,False,171.586596,2000,24.8,6.91,15.76,0.092
LEG-000106,Berdusk,Iriaebor,The Chionthar Road,road,road,Ox freight wagon,False,False,70.998944,6000,19.9,3.57,18.23,0.086
LEG-000106,Berdusk,Iriaebor,The Chionthar Road,road,road,Horse freight wagon,False,False,70.998944,4000,27.6,2.57,14.82,0.104
LEG-000106,Berdusk,Iriaebor,The Chionthar Road,road,road,Mule cart,False,False,70.998944,2000,24.8,2.86,6.52,0.092
LEG-000107,Berdusk,Scornubel,The Chionthar,river+barge,river,Keelboat,False,True,110.851838,30000,50.4,2.2,91.45,0.055
LEG-000107,Berdusk,Scornubel,The Chionthar,river+barge,river,River barge,False,True,110.851838,80000,34.6,3.21,199.98,0.045
LEG-000107,Berdusk,Scornubel,The Chionthar,river+barge,river,Shallow-draft wherry,False,True,110.851838,12000,56.6,1.96,42.07,0.063
LEG-000107,Berdusk,Scornubel,The Chionthar,river+barge,barge,Canal barge,False,True,110.851838,100000,26.2,4.23,194.54,0.035
LEG-000107,Berdusk,Scornubel,The Chionthar,river+barge,barge,Horse-drawn barge,False,True,110.851838,70000,33.6,3.3,157.13,0.041
LEG-000108,Berdusk,Triel,caravan track,track,track,Camel caravan,True,False,150.332964,3000,17.6,8.54,41.54,0.184
LEG-000108,Berdusk,Triel,caravan track,track,track,Mule caravan,True,False,150.332964,2400,15.3,9.83,36.93,0.205
LEG-000108,Berdusk,Triel,caravan track,track,track,Ox caravan,True,False,150.332964,5000,10.7,14.04,63.09,0.168
LEG-000109,Beregost,Athkatla,caravan track,track,track,Camel caravan,True,False,160.997205,3000,14.5,11.11,54.03,0.224
LEG-000109,Beregost,Athkatla,caravan track,track,track,Mule caravan,True,False,160.997205,2400,12.6,12.78,48.02,0.249
LEG-000109,Beregost,Athkatla,caravan track,track,track,Ox caravan,True,False,160.997205,5000,8.8,18.25,82.04,0.204
LEG-000110,Beregost,Baldur's Gate,The Trade Way,road,road,Ox freight wagon,False,False,142.20407,6000,22.5,6.33,32.29,0.076
LEG-000110,Beregost,Baldur's Gate,The Trade Way,road,road,Horse freight wagon,False,False,142.20407,4000,31.2,4.56,26.25,0.092
LEG-000110,Beregost,Baldur's Gate,The Trade Way,road,road,Mule cart,False,False,142.20407,2000,28.1,5.06,11.55,0.081
LEG-000111,Beregost,Candlekeep,The Coast Way,road,road,Ox freight wagon,False,False,41.776668,6000,18.1,2.3,11.75,0.094
LEG-000111,Beregost,Candlekeep,The Coast Way,road,road,Horse freight wagon,False,False,41.776668,4000,25.2,1.66,9.55,0.114
LEG-000111,Beregost,Candlekeep,The Coast Way,road,road,Mule cart,False,False,41.776668,2000,22.7,1.84,4.2,0.101
LEG-000112,Beregost,Nashkel,The Trade Way,road,road,Ox freight wagon,False,False,101.783918,6000,22.5,4.53,23.11,0.076
LEG-000112,Beregost,Nashkel,The Trade Way,road,road,Horse freight wagon,False,False,101.783918,4000,31.2,3.26,18.79,0.092
LEG-000112,Beregost,Nashkel,The Trade Way,road,road,Mule cart,False,False,101.783918,2000,28.1,3.62,8.27,0.081
LEG-000113,Bezantur,Cimbar,Sea of Fallen Stars coasting run,sea,sea,Coasting cog,False,False,512.89769,100000,60.2,8.52,1049.55,0.041
LEG-000113,Bezantur,Cimbar,Sea of Fallen Stars coasting run,sea,sea,Merchant caravel,False,False,512.89769,180000,71.8,7.14,1749.25,0.038
LEG-000113,Bezantur,Cimbar,Sea of Fallen Stars coasting run,sea,sea,Deep-water galleon,False,False,512.89769,400000,65.0,7.89,3343.01,0.033
LEG-000114,Bezantur,Eltabbar,caravan track,track,track,Camel caravan,True,False,231.097079,3000,17.6,13.13,63.86,0.184
